energy,tempo,danceability,playlist_genre,loudness,liveness,valence,artist,time_signature,speechiness,popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,duration_min
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,ed sheeran,4,0.0802,86,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),Throwback Party,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,0.0,3T4tUhGYeRNVUGevb0wThu,0,1,233713,0.581,7qiZfU4dY1lWllzX7mPBI3,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.8952166666666668
0.939,129.024,0.671,pop,-3.206,0.298,0.53,"pitbull, afrojack, ne-yo, nayer",4,0.161,84,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),Throwback Party,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),2011-06-17,0.0,4rG0MhkU6UojACJxkMHIXB,1,8,252307,0.191,4QNpBfC0zvjKqPJcyqBy9W,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.205116666666667
0.902,84.412,0.573,pop,-7.638,0.0928,0.876,a-ha,4,0.054,84,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Hunting High and Low,Throwback Party,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,1985-06-01,0.00125,1ER3B6zev5JEAaqhnyyfbf,0,6,225280,0.018,2WfaOiMkCvy7F5fcp2zZ8L,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.7546666666666666
0.824,100.024,0.778,pop,-5.892,0.405,0.758,"shakira, wyclef jean",4,0.0707,84,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Oral Fixation, Vol. 2 (Expanded Edition)",Throwback Party,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,0.0,5ppnlEoj4HdRRdRihnY3jU,0,10,218093,0.284,3ZFTkvIE7kyPt6Nu3PEa7V,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.6348833333333332
0.791,105.018,0.894,pop,-4.699,0.0388,0.583,"usher, lil jon, ludacris",4,0.112,84,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,Confessions (Expanded Edition),Throwback Party,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),2004-03-23,0.0,1RM6MGv6bcl6NrAG8PGoZk,1,2,250373,0.0183,5rb9QrpfcKFHM1EUbSIurX,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.172883333333333
0.866,128.038,0.578,pop,-3.804,0.257,0.619,walk the moon,4,0.0619,83,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,TALKING IS HARD,Throwback Party,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,2014-12-02,0.0,3mNoFlD1wsoXfkljfFzExT,1,1,199080,0.00701,4kbj5MwxO1bq9wjT5g9HaA,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.318
0.887,122.509,0.532,pop,-3.757,0.294,0.794,bon jovi,4,0.0335,83,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Slippery When Wet,Throwback Party,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,1986-08-16,0.000206,0kBfgEilUFCMIQY5IOjG4t,1,0,249293,0.0778,37ZJ0p5Jm13JPevGcx4SkF,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.154883333333333
0.783,124.08,0.532,pop,-5.697,0.161,0.643,avicii,4,0.0523,83,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,True,Throwback Party,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,2013-01-01,0.0012,2H6i2CrWgXE1HookLu8Au0,1,2,247427,0.0038,0nrRP2bk19rLc0orkWPQk2,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.123783333333333
0.838,143.04,0.774,pop,-3.914,0.242,0.924,britney spears,4,0.114,83,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,In The Zone,Throwback Party,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,6I9VzXrHxO9rA9A5euc8Ak,Toxic,2003-11-13,0.025,0z7pVBGOD7HCIB7S8eLkLI,0,5,198800,0.0249,6I9VzXrHxO9rA9A5euc8Ak,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.3133333333333335
0.711,125.135,0.692,pop,-7.498,0.12,0.875,"eurythmics, annie lennox, dave stewart",4,0.0317,83,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made Of This),Throwback Party,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,1983-01-04,0.0,5jNDWA19BJbE24x1UUJGRY,0,0,216933,0.225,1TfqLAPs4K3s2rJMoCokcS,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.61555
0.837,120.028,0.755,pop,-2.718,0.289,0.714,kesha,4,0.142,83,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,Animal (Expanded Edition),Throwback Party,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,2010-01-01,0.0,6fpLLJsDSSAlToEDW2jv4F,0,2,199693,0.0991,0HPD5WQqrq7wPWR7P7Dw1i,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.3282166666666666
0.76,99.947,0.655,pop,-3.669,0.299,0.409,justin bieber,4,0.045,83,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,Purpose (Deluxe),Throwback Party,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,09CtPGIpYB4BrO8qb1RGsF,Sorry,2015-11-13,0.0,6Fr2rQkZ383FcMqFyT7yPr,0,0,200787,0.0797,09CtPGIpYB4BrO8qb1RGsF,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.34645
0.87,100.804,0.543,pop,-6.514,0.792,0.754,abba,4,0.0428,82,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,Arrival,Throwback Party,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,1976,0.000939,1V6a99EbTTIegOhWoPxYI9,1,9,230400,0.358,0GjEhVFGZW8afUYGChu3Rr,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.84
0.823,128.035,0.646,pop,-4.123,0.322,0.418,"calvin harris, ellie goulding",4,0.0394,82,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Motion,Throwback Party,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),2014-10-31,0.0,48zisMeiXniWLzOQghbPqS,0,2,227267,0.213,7MmG8p0F9N3C4AXdK6o6Eb,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.7877833333333335
0.807,114.742,0.729,pop,-6.492,0.319,0.765,"timbaland, keri hilson, d.o.e.",4,0.0936,82,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,Shock Value,Throwback Party,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,2007-01-01,0.75,4BxB8U8QgpR4UCvJ0moj8Z,1,6,179120,0.181,2bLqfJjuC5syrsgDsZfGmn,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,2.985333333333333
0.963,129.992,0.581,pop,-4.087,0.139,0.788,"pitbull, kesha",4,0.0981,82,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Global Warming: Meltdown (Deluxe Version),Throwback Party,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,3cHyrEgdyYRjgJKSOiOtcS,Timber,2012,0.0,2F7tejLHzTqFq2XLol9ZGy,1,11,204160,0.0295,3cHyrEgdyYRjgJKSOiOtcS,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.4026666666666667
0.835,125.983,0.527,pop,-5.298,0.249,0.654,avicii,4,0.0433,82,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,The Days / Nights,Throwback Party,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,0ct6r3EGTcMLPtrXHDvVjc,The Nights,2014-01-01,0.0,0h2knr6qpiAq0tV5ri5JMF,1,6,176658,0.0166,0ct6r3EGTcMLPtrXHDvVjc,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,2.9443
0.861,119.963,0.663,pop,-3.398,0.082,0.654,"usher, pitbull",4,0.109,81,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,Raymond v Raymond (Expanded Edition),Throwback Party,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),2010-03-30,0.0,6A1F3Fkq5dYeYYNkXflcTX,0,7,220800,0.0338,4356Typ82hUiFAynbLYbPn,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.68
0.699,92.96,0.759,pop,-5.745,0.443,0.907,britney spears,4,0.0307,81,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time (Digital Deluxe Version),Throwback Party,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,1999-01-12,0.000131,3WNxdumkSMGMJRhEgK80qx,0,0,211067,0.202,3MjUtNVVq3C8Fn0MP3zhXa,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.5177833333333335
0.806,94.948,0.843,pop,-5.946,0.0771,0.613,outkast,4,0.269,81,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,Stankonia,Throwback Party,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,2000-10-31,0.0,2tm3Ht61kqqRZtIYsBjxEj,0,4,270507,0.143,0I3q5fE6wg7LIfHGngUTnV,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.50845
0.806,119.001,0.851,pop,-4.618,0.121,0.774,lady gaga,4,0.0787,81,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,The Fame,Throwback Party,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,2008-01-01,1.72e-06,1qwlxZTNLe1jq3b0iidlue,1,4,237200,0.119,1QV6tiMFM6fSOKOGLMHYYg,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.953333333333333
0.802,124.022,0.721,pop,-5.797,0.694,0.724,"pitbull, ne-yo",4,0.0583,82,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,Globalization,Throwback Party,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,2014-11-21,0.0,4EUf4YyNjuXypWY6W5wEDm,1,1,229360,0.0921,2bJvI42r8EF3wxjOuDav4r,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.8226666666666667
0.856,127.949,0.596,pop,-3.556,0.141,0.743,calvin harris,4,0.0346,81,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,Motion,Throwback Party,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,6YUTL4dYpB9xZO5qExPf05,Summer,2014-10-31,0.0178,48zisMeiXniWLzOQghbPqS,0,4,222533,0.0211,6YUTL4dYpB9xZO5qExPf05,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,3.7088833333333335
0.824,118.818,0.709,pop,-8.824,0.0888,0.867,whitney houston,4,0.0453,81,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney,Throwback Party,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),1987-06-02,0.000307,5Vdzprr5cOqXQo44eHeV7t,1,1,291293,0.207,2tUBqZG2AbRi7Q0BIrVrEj,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs,4.854883333333333
0.556,138.978,0.531,pop,-6.245,0.318,0.156,chezile,3,0.0252,82,https://api.spotify.com/v1/tracks/5e0b9LgOfi3aJSKXFcOWRe,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Beanie,Bedroom Pop,https://api.spotify.com/v1/audio-analysis/5e0b9LgOfi3aJSKXFcOWRe,5e0b9LgOfi3aJSKXFcOWRe,Beanie,2023-11-28,0.00915,3sgTZuoyovg4bR5iTgQoo3,1,5,132160,0.407,5e0b9LgOfi3aJSKXFcOWRe,bedroom,audio_features,37i9dQZF1DXcxvFzl58uP7,2.2026666666666666
0.864,105.143,0.556,rock,-5.87,0.209,0.4,linkin park,4,0.0584,88,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Hybrid Theory (Bonus Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,60a0Rd6pjrkxjPbaKzXjfq,In the End,2000,0.0,6hPkbAV3ZXpGZBGUvL6jVM,0,3,216880,0.00958,60a0Rd6pjrkxjPbaKzXjfq,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,3.6146666666666665
0.872,184.115,0.466,rock,-3.344,0.121,0.806,linkin park,4,0.0336,89,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Alternative Rock,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,2024-09-05,0.0,6W0Gabv5f3ugnckc6YgfJQ,1,7,190428,0.0156,2PnlsTsOTLE5jnBnNe2K0A,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,3.1738
0.532,85.03,0.548,rock,-7.596,0.217,0.405,arctic monkeys,4,0.0323,84,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,AM,Alternative Rock,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,0.000263,78bpIziExqiI9qztvNFlQu,1,5,272394,0.186,5FVd6KXrgO9B3JPmC8OPst,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,4.5399
0.767,96.483,0.592,rock,-2.788,0.127,0.328,red hot chili peppers,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,Californication,1999-06-08,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,48UPSzbZjgc449aqz8bxox,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,5.49555
0.715,155.925,0.315,rock,-8.072,0.0942,0.497,the goo goo dolls,3,0.0362,87,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Dizzy up the Girl,Alternative Rock,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,6Qyc6fS4DsZjB2mRW9DsQs,Iris,1998,7.97e-06,4UMjBXcRqIgMZ1XumU2x5T,0,11,289533,0.00125,6Qyc6fS4DsZjB2mRW9DsQs,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,4.82555
0.795,123.229,0.458,rock,-3.265,0.0756,0.513,red hot chili peppers,4,0.0574,81,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,Californication (Deluxe Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,64BbK9SFKH2jk86U3dGj2P,Otherside,1999-06-08,0.000202,2Y9IRtehByVkegoD7TcLfi,1,0,255373,0.00316,64BbK9SFKH2jk86U3dGj2P,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,4.256216666666667
0.935,120.092,0.627,rock,-4.882,0.147,0.287,linkin park,4,0.0324,81,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,spotify:track:18lR4BzEs7e3qzc0KVkTpU,Minutes to Midnight,Alternative Rock,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,18lR4BzEs7e3qzc0KVkTpU,What I've Done,2007-05-14,0.0,2tlTBLz2w52rpGCLBGyGw6,1,5,205227,0.0092,18lR4BzEs7e3qzc0KVkTpU,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,3.42045
0.881,158.066,0.413,rock,-5.541,0.0805,0.364,foo fighters,4,0.0367,81,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,Alternative Rock,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,1997-05-20,0.000308,30ly6F6Xl0TKmyBCU50Khv,0,11,250547,5.99e-05,5UWwZ5lm5PKu6eKsHAGxOk,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,4.175783333333333
0.717,88.969,0.595,rock,-4.803,0.108,0.547,red hot chili peppers,4,0.0295,82,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,Californication (Deluxe Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,1999-06-08,0.00274,2Y9IRtehByVkegoD7TcLfi,1,0,215907,0.0779,1G391cbiT3v3Cywg8T7DM1,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,3.59845
0.938,91.455,0.618,rock,-3.442,0.167,0.875,red hot chili peppers,4,0.0456,81,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,By the Way (Deluxe Edition),Alternative Rock,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,2002-07-09,0.0,6deiaArbeoqp1xPEGdEKp1,1,9,269000,0.0179,3ZOEytgrvLwQaqXreDs2Jx,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX,4.483333333333333
0.934,127.066,0.417,metal,-3.908,0.132,0.287,system of a down,4,0.119,83,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,Toxicity,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,6jWde94ln40epKIQCd8XUh,0,7,210240,0.000278,2DlHlPMa4M17kufBvI2lEN,death,audio_features,37i9dQZF1DWWOaP4H0w5b0,3.504
0.776,77.987,0.585,punk,-5.898,0.3,0.427,avril lavigne,4,0.0459,81,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Let Go,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002-06-04,7.74e-06,3zXjR3y2dUWklKmmp6lEhy,1,5,244507,0.0572,5xEM5hIgJ1jjgcEBfpkt2F,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju,4.075116666666666
0.897,148.708,0.434,punk,-4.918,0.612,0.685,blink-182,4,0.0488,81,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,Enema Of The State,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,1999-06-01,0.0,652N05EcNH1a4bIlUixQE2,1,0,167067,0.0103,2m1hi0nfMR9vdGC8UcrnwU,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju,2.78445
0.943,94.612,0.331,punk,-3.188,0.242,0.296,evanescence,4,0.0698,83,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,Fallen,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2003-03-04,2.06e-06,02w1xMzzdF2OJxTeh1basm,0,4,235893,0.00721,0COqiPhxzoWICwFCS4eZcp,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju,3.93155
0.705,138.559,0.818,punk,-6.679,0.613,0.772,gorillaz,4,0.177,84,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,Demon Days,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,2005-05-23,0.00233,0bUTHlWbkSQysoM3VsWldT,1,6,222640,0.00836,0d28khcov6AiegSCpG5TuT,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju,3.7106666666666666
0.859,65.043,0.728,blues,-5.237,0.111,0.535,"justin bieber, ludacris",4,0.137,81,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,My World 2.0,Classic Blues,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,6epn3r7S14KUqlReYr77hA,Baby,2010-01-01,0.0,3BmcYMh0KYsimWL6p2gPa9,0,5,214240,0.0401,6epn3r7S14KUqlReYr77hA,classic,audio_features,5arFyak5nEhUf9kpsssXxT,3.570666666666667
0.925,86.989,0.749,blues,-5.034,0.52,0.641,"eminem, rihanna",4,0.227,83,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,Recovery,Classic Blues,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,2010-06-18,0.0,47BiFcV59TQi2s9SkBo2pb,1,10,263373,0.241,15JINEqzVMv3SvJTAXAKED,classic,audio_features,5arFyak5nEhUf9kpsssXxT,4.38955
0.5,117.896,0.664,folk,-6.935,0.0966,0.801,noah kahan,4,0.0651,87,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Indie Folk,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,0.0,50ZenUP4O2Q5eCy2NRNvuz,1,9,182347,0.799,0mflMxspEfB0VbI1kyLiAv,indie,audio_features,37i9dQZF1EIfjV34mXjFem,3.0391166666666667
0.216,79.109,0.555,folk,-11.661,0.109,0.504,richy mitch & the coal miners,3,0.0721,84,https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,RMCM,Indie Folk,https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD,6me7F0aaZjwDo6RJ5MrfBD,Evergreen,2017-05-17,0.00416,2weOG4ZiOjfxiuFMsHm9JQ,1,3,87000,0.557,6me7F0aaZjwDo6RJ5MrfBD,indie,audio_features,37i9dQZF1EIfjV34mXjFem,1.45
0.187,132.679,0.303,folk,-16.757,0.102,0.212,patrick watson,4,0.0356,83,https://api.spotify.com/v1/tracks/44A0o4jA8F2ZF03Zacwlwx,spotify:track:44A0o4jA8F2ZF03Zacwlwx,Je te laisserai des mots,Indie Folk,https://api.spotify.com/v1/audio-analysis/44A0o4jA8F2ZF03Zacwlwx,44A0o4jA8F2ZF03Zacwlwx,Je te laisserai des mots,2010-09-10,0.499,1R6MIxBiQensgzDlDes0yT,1,2,160853,0.989,44A0o4jA8F2ZF03Zacwlwx,indie,audio_features,37i9dQZF1EIfjV34mXjFem,2.6808833333333335
